mrd,vrd,c,cc,hh,h,mrd_type,vrd_type,product_type,new_product_type
-66.2,147.6,25/30,30,180,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.0-100-30
-66.2,147.6,25/30,35,185,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-35
-66.2,147.6,25/30,40,190,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-40
-66.2,147.6,25/30,45,195,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-45
-60.5,176.0,30/37,50,200,150,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-50
-60.5,176.0,30/37,30,180,150,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.0-100-30
-60.5,176.0,30/37,35,185,150,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-35
-60.5,176.0,30/37,40,190,150,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-40
-60.5,176.0,30/37,45,195,150,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-45
-66.2,161.4,30/37,50,200,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-50
-66.2,161.4,30/37,30,180,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.0-100-30
-66.2,161.4,30/37,35,185,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-35
-66.2,161.4,30/37,40,190,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-40
-66.2,161.4,30/37,45,195,150,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-45
-49.6,176.0,20/25,50,205,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-49.6,176.0,20/25,30,185,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-49.6,176.0,20/25,35,190,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-49.6,176.0,20/25,40,195,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-49.6,176.0,20/25,45,200,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-65.0,138.0,20/25,50,205,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-65.0,138.0,20/25,30,185,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-65.0,138.0,20/25,35,190,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-65.0,138.0,20/25,40,195,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-65.0,138.0,20/25,45,200,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-57.4,176.0,25/30,50,205,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-57.4,176.0,25/30,30,185,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-57.4,176.0,25/30,35,190,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-57.4,176.0,25/30,40,195,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-57.4,176.0,25/30,45,200,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-69.1,147.6,25/30,50,205,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-69.1,147.6,25/30,30,185,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-69.1,147.6,25/30,35,190,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-69.1,147.6,25/30,40,195,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-69.1,147.6,25/30,45,200,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-63.2,176.0,30/37,50,205,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-63.2,176.0,30/37,30,185,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-63.2,176.0,30/37,35,190,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-63.2,176.0,30/37,40,195,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-63.2,176.0,30/37,45,200,155,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-69.1,161.4,30/37,50,205,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.5-100-50
-69.1,161.4,30/37,30,185,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-18.5-100-30
-69.1,161.4,30/37,35,190,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-35
-69.1,161.4,30/37,40,195,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-40
-69.1,161.4,30/37,45,200,155,2,2,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-45
-51.7,176.0,20/25,50,210,160,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-21.0-100-50
-51.7,176.0,20/25,30,190,160,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.0-100-30
-51.7,176.0,20/25,35,195,160,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-19.5-100-35
-51.7,176.0,20/25,40,200,160,1,1,HIT-HP MVX-1211-hh-100-cc,HIT-HP MVX-1211-20.0-100-40
